Name,Price,Brand,Category,username,Title,Time,Review,Wired,Gaming,Mechanical,Ergonomic,Membrane,Backlit
"







PICTEK Metal Gaming Keyboard, LED Wired Rainbow Keyboard, USB Backlit Membrane Keyboard with Wrist Rest, 19 Anti-ghosting Keys, 12 Multimedia Shortcuts, Spill-Resistant for Windows PC Gamer-Black






",$20.99 ,PICTEK,Gaming,Breanna Moore,Good buy!!!,"Reviewed in the United States on September 22, 2020","
  This KB has a layout that is well thought out, with enough space between key groupings, to help avoid overreaching and accidentally pressing the wrong key. Also, the LED color zones help keep the fingers in the proper zone. So this KB is easy to use, even for me. I have already ordered a second KB for home.
",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"







PICTEK Metal Gaming Keyboard, LED Wired Rainbow Keyboard, USB Backlit Membrane Keyboard with Wrist Rest, 19 Anti-ghosting Keys, 12 Multimedia Shortcuts, Spill-Resistant for Windows PC Gamer-Black






",$20.99 ,PICTEK,Gaming,Jessica Kwon,Brilliant price and 100% recommended!,"Reviewed in the United States on September 20, 2020","
  When I first opened the package, I wasn't sure of what to expect - the keyboard looks very small. But after connecting and using it, I love it! The letters light up brilliantly, more so than any other keyboard I've ever owned; a big plus for those who are looking for the same. And it looks great on my desk.There is one thing that is missing though, - the option to change the keyboard to one solid color. It would be nice if we were able to change the color scheme to a solid color - the shade of blue that is on this keyboard is beautiful. Maybe this is something that could be added in the future? I would be willing to pay a little more for that feature, of which, I can not believe how nice this keyboard is for the price.
",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"







PICTEK Metal Gaming Keyboard, LED Wired Rainbow Keyboard, USB Backlit Membrane Keyboard with Wrist Rest, 19 Anti-ghosting Keys, 12 Multimedia Shortcuts, Spill-Resistant for Windows PC Gamer-Black






",$20.99 ,PICTEK,Gaming,Harley Kaiserman,Great value!,"Reviewed in the United States on June 30, 2020","
  LOVE THIS! I can’t believe the price. It’s such a great value. The keyboard looks so cool and I have the matching mouse. You can easily turn the lights off the keyboard.
",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"







PICTEK Metal Gaming Keyboard, LED Wired Rainbow Keyboard, USB Backlit Membrane Keyboard with Wrist Rest, 19 Anti-ghosting Keys, 12 Multimedia Shortcuts, Spill-Resistant for Windows PC Gamer-Black






",$20.99 ,PICTEK,Gaming,Ashlyn,Great,"Reviewed in the United States on May 23, 2020","
  Keyboard is awesome and types like a dream. Big which I like. It can be used for multi purpose reasons and the light is very bright which is a huge plus and also adjustable. A steal for $20.
",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"







NPET G20 Compact Gaming Keyboard, 87 Keys Backlit Mechanical Feeling Computer Keyboard, USB Wired Ultra-Portable Design Water Resistant Membrane Keyboard for PC/Laptop/Desktop/Computer






",,NPET,Gaming,Justin,☆☆☆☆☆,"Reviewed in the United States on January 23, 2019","
   Ive had it for almost 2 months, Very clicky, feels good, goes so well with a setup, i love it a lot, its cheap and affordable for anyone that loves the RGB*edit**sept4th2020**im at a new house i move into 5 months ago n the keyboard still is sturdy*
",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"







NPET G20 Compact Gaming Keyboard, 87 Keys Backlit Mechanical Feeling Computer Keyboard, USB Wired Ultra-Portable Design Water Resistant Membrane Keyboard for PC/Laptop/Desktop/Computer






",,NPET,Gaming,Gallagher Galusha,Rainbow colors are only options.,"Reviewed in the United States on February 10, 2020","
   This is a nice keyboard that feels and sounds great. One thing to not is that it’s always in rainbow mode. You cannot make the keyboard one solid color or wave through all the colors. You only get 3 different rainbow patterns. Not quite what I was hoping for but for the price it’s fine.I added some photos of each color combo and a video showing them and the breathing mode. Hope this helps y’all!
",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"







NPET G20 Compact Gaming Keyboard, 87 Keys Backlit Mechanical Feeling Computer Keyboard, USB Wired Ultra-Portable Design Water Resistant Membrane Keyboard for PC/Laptop/Desktop/Computer






",,NPET,Gaming,Vito,Horrible RGB brightness,"Reviewed in the United States on January 22, 2020","
  I really wanted to like this keyboard, but there are a couple things that I just could not get over. First, the lighting on the keyboard is probably the worst I have ever seen on any keyboard. 80% of the keys are dim even at night and the transparent part of the keys are too thick so it doesn't allow much light through to begin with therefore causing a really bad experience to find keys even at night. Some keys you can't even read during the day because of the textures/quality of the keys' faces. Now that I could get over since I don't look down very much when I type anyways, but the one thing I couldn't get over is the placement of the backspace key. For some reason they decided to change the size of the backspace key to a single key and put the backslash key to the left of it to take its old space. This also changed the shape of the enter key since that's where the old backslash key was before which makes the enter key extra large as well. I'm not sure why they decided to do this, but it makes typing a chore when I keep accidentally pressing the backslash key instead of the backspace key. This is especially annoying considering I am a student majoring in web design and programming and I use classroom computers, my laptop and my home desktop which all have different keyboards. This means that once I get home to this keyboard I have to remember to change the way I type because of the tiny backspace button, but switch back once I go to school. Like I said I wanted to love this keyboard and yes the feel of it is pretty good, but I just could not get over the setbacks that it comes with. If these problems won't bother you then maybe it will be a good purchase for you. As for me, I will find a different 87 key keyboard with a normal key layout.
",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"







NPET G20 Compact Gaming Keyboard, 87 Keys Backlit Mechanical Feeling Computer Keyboard, USB Wired Ultra-Portable Design Water Resistant Membrane Keyboard for PC/Laptop/Desktop/Computer






",,NPET,Gaming,B. H. Adams,Upgrade From Old Style,"Reviewed in the United States on May 19, 2020","
  If you had used a computer in the 80s or early- to mid-90s, this keyboard is very much the same.  It's not like the IBM clicking keyboard, where you not only do you hear it but also feel it.  This robust style keyboard is back with a fancy upgrade of LED lit keys.The under the keys are lit well.  The characters are lit, as well, but it isn't very bright even at the highest setting.  Unless, you are in a low-light to darken room, like your mother's basement playing PC games (just joking).  I have an ""office"" in my basement, and I do prefer the darken environment and quite often work at night, so it's great.- There are three (3) stationary color schemes (left to right on the keyboard): Green, orange, red, violet and blue; red, pink, violet, blue and green; or yellow, violet and teal.- There are three (3) levels of brightness (fourth level is off).- The is a breathing style lighting for each color scheme, at about a 4-second cycle (from off to the brightest setting and repeat).I have used this keyboard for my Chromebook and Windows Laptop.  The media/accessories keys works best with Windows 10.  The accessories keys are accessible using the ""FN"" key and the function keys to activate the calculator, volume, etc.The only con for me is the ""Backspace"" key isn't the traditional rectangular size, so my right pinky finger doesn't naturally stretches across.  So, I normally would hit the ""\"" key by accident, and if I conscientiously try to overstretch my pinky, I end up hitting the over-sized ""Enter"" or ""Insert"" key.Other than that one con.  The price that I had paid for this keyboard to type stories, and occasional Minecraft, is definitely a great substitute to other highly priced keyboards without a numeric pad.
",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"







NPET G20 Compact Gaming Keyboard, 87 Keys Backlit Mechanical Feeling Computer Keyboard, USB Wired Ultra-Portable Design Water Resistant Membrane Keyboard for PC/Laptop/Desktop/Computer






",,NPET,Gaming,Ancient-Geek,works really well for crowded desks,"Reviewed in the United States on July 23, 2018","
  This keyboard solved my space problem. My desk has a 12"" x 24"" drop down keyboard platform which needs to hold two keyboards and two mice (trackballs) for two computers. It is a corner desk and each wing already has a keyboard, trackball, monitor and computer. I am well into my 70's and the back-light is essential - if I use a bright desk light, the monitors wash out. The other three keyboards are HCman notenkey's and I needed a different keyboard so I don't get confused about which computer I am 'talking' to. This keyboard has 11 function key combinations just to control the LED back-light effects, which I guess is supposed to appeal to gamers. I am not a gamer and just need a bright, easy to read, back-light, which this keyboard has.The keyboard has the standard fold down tabs to increase the tilt.
",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"







NPET G20 Compact Gaming Keyboard, 87 Keys Backlit Mechanical Feeling Computer Keyboard, USB Wired Ultra-Portable Design Water Resistant Membrane Keyboard for PC/Laptop/Desktop/Computer






",,NPET,Gaming,K Smith,"Good keyboard, with a few small reservations","Reviewed in the United States on March 2, 2019","
  I like this keyboard overall. While it is a membrane keyboard, I like the 'clickiness' (if that's a word). I also like the size, as I don't have space for a full 101 key keyboard at my desk. The colors are nice as well. One thing I don't really like is that the backlighting goes off after the keyboard hasn't been used for a few minutes, or the computer is put to sleep. If the room is dark, this makes it difficult to type the password to log back into the computer, as you can't see what the keys are without the backlighting. Also, the way the backlighting works, it's hard to see the smaller symbols on the keys (particularly in the number keys in the top row). These are small irritations, but not show-stoppers. Overall, I like the keyboard.
",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
